code,region,city,district,fullname,region_code,city_code,district_code
4127161000,경기도,안산시 상록구,안산동,경기도 안산시 상록구 안산동,41,41271,4127161000
4127300000,경기도,안산시 단원구,NA,경기도 안산시 단원구,41,41273,4127300000
4127351000,경기도,안산시 단원구,와동,경기도 안산시 단원구 와동,41,41273,4127351000
4127352000,경기도,안산시 단원구,고잔1동,경기도 안산시 단원구 고잔1동,41,41273,4127352000
4127353000,경기도,안산시 단원구,고잔2동,경기도 안산시 단원구 고잔2동,41,41273,4127353000
4127353500,경기도,안산시 단원구,호수동,경기도 안산시 단원구 호수동,41,41273,4127353500
4127354000,경기도,안산시 단원구,원곡본동,경기도 안산시 단원구 원곡본동,41,41273,4127354000
4127355000,경기도,안산시 단원구,원곡1동,경기도 안산시 단원구 원곡1동,41,41273,4127355000
4127356000,경기도,안산시 단원구,원곡2동,경기도 안산시 단원구 원곡2동,41,41273,4127356000
4127357000,경기도,안산시 단원구,초지동,경기도 안산시 단원구 초지동,41,41273,4127357000
4127358000,경기도,안산시 단원구,선부1동,경기도 안산시 단원구 선부1동,41,41273,4127358000
4127359000,경기도,안산시 단원구,선부2동,경기도 안산시 단원구 선부2동,41,41273,4127359000
4127360000,경기도,안산시 단원구,선부3동,경기도 안산시 단원구 선부3동,41,41273,4127360000
4127361000,경기도,안산시 단원구,대부동,경기도 안산시 단원구 대부동,41,41273,4127361000
4128000000,경기도,고양시,NA,경기도 고양시,41,41280,4128000000
4128051000,경기도,고양시,주교동,경기도 고양시 주교동,41,41280,4128051000
4128052000,경기도,고양시,식사동,경기도 고양시 식사동,41,41280,4128052000
4128053000,경기도,고양시,원신동,경기도 고양시 원신동,41,41280,4128053000
4128054000,경기도,고양시,흥도동,경기도 고양시 흥도동,41,41280,4128054000
4128055000,경기도,고양시,성사동,경기도 고양시 성사동,41,41280,4128055000
4128055100,경기도,고양시,성사1동,경기도 고양시 성사1동,41,41280,4128055100
4128055200,경기도,고양시,성사2동,경기도 고양시 성사2동,41,41280,4128055200
4128056000,경기도,고양시,효자동,경기도 고양시 효자동,41,41280,4128056000
4128057000,경기도,고양시,신도동,경기도 고양시 신도동,41,41280,4128057000
4128058000,경기도,고양시,창릉동,경기도 고양시 창릉동,41,41280,4128058000
4128059000,경기도,고양시,중동,경기도 고양시 중동,41,41280,4128059000
4128059100,경기도,고양시,일산1동,경기도 고양시 일산1동,41,41280,4128059100
4128059200,경기도,고양시,일산2동,경기도 고양시 일산2동,41,41280,4128059200
4128059300,경기도,고양시,일산3동,경기도 고양시 일산3동,41,41280,4128059300
4128059400,경기도,고양시,일산4동,경기도 고양시 일산4동,41,41280,4128059400
4128060000,경기도,고양시,일산동,경기도 고양시 일산동,41,41280,4128060000
4128061000,경기도,고양시,풍산동,경기도 고양시 풍산동,41,41280,4128061000
4128062000,경기도,고양시,천청동,경기도 고양시 천청동,41,41280,4128062000
4128062100,경기도,고양시,백석동,경기도 고양시 백석동,41,41280,4128062100
4128063000,경기도,고양시,백마동,경기도 고양시 백마동,41,41280,4128063000
4128063100,경기도,고양시,마두1동,경기도 고양시 마두1동,41,41280,4128063100
4128063200,경기도,고양시,마두2동,경기도 고양시 마두2동,41,41280,4128063200
4128064000,경기도,고양시,낙민동,경기도 고양시 낙민동,41,41280,4128064000
4128064100,경기도,고양시,주엽동,경기도 고양시 주엽동,41,41280,4128064100
4128064200,경기도,고양시,주엽1동,경기도 고양시 주엽1동,41,41280,4128064200
4128064300,경기도,고양시,주엽2동,경기도 고양시 주엽2동,41,41280,4128064300
4128064600,경기도,고양시,대화동,경기도 고양시 대화동,41,41280,4128064600
4128065000,경기도,고양시,장항동,경기도 고양시 장항동,41,41280,4128065000
4128065100,경기도,고양시,장항1동,경기도 고양시 장항1동,41,41280,4128065100
4128065200,경기도,고양시,장항2동,경기도 고양시 장항2동,41,41280,4128065200
4128066000,경기도,고양시,고양동,경기도 고양시 고양동,41,41280,4128066000
4128067000,경기도,고양시,관산동,경기도 고양시 관산동,41,41280,4128067000
4128068000,경기도,고양시,고봉동,경기도 고양시 고봉동,41,41280,4128068000
4128069000,경기도,고양시,능곡동,경기도 고양시 능곡동,41,41280,4128069000
4128070000,경기도,고양시,화정동,경기도 고양시 화정동,41,41280,4128070000
4128071000,경기도,고양시,행주동,경기도 고양시 행주동,41,41280,4128071000
4128072000,경기도,고양시,행신동,경기도 고양시 행신동,41,41280,4128072000
4128072100,경기도,고양시,행신1동,경기도 고양시 행신1동,41,41280,4128072100
4128072200,경기도,고양시,행신2동,경기도 고양시 행신2동,41,41280,4128072200
4128073000,경기도,고양시,화전동,경기도 고양시 화전동,41,41280,4128073000
4128074000,경기도,고양시,대덕동,경기도 고양시 대덕동,41,41280,4128074000
4128075000,경기도,고양시,송포동,경기도 고양시 송포동,41,41280,4128075000
4128076000,경기도,고양시,송산동,경기도 고양시 송산동,41,41280,4128076000
4128100000,경기도,고양시 덕양구,NA,경기도 고양시 덕양구,41,41281,4128100000
4128151000,경기도,고양시 덕양구,주교동,경기도 고양시 덕양구 주교동,41,41281,4128151000
4128152000,경기도,고양시 덕양구,원신동,경기도 고양시 덕양구 원신동,41,41281,4128152000
4128153000,경기도,고양시 덕양구,흥도동,경기도 고양시 덕양구 흥도동,41,41281,4128153000
4128154000,경기도,고양시 덕양구,성사1동,경기도 고양시 덕양구 성사1동,41,41281,4128154000
4128155000,경기도,고양시 덕양구,성사2동,경기도 고양시 덕양구 성사2동,41,41281,4128155000
4128156000,경기도,고양시 덕양구,효자동,경기도 고양시 덕양구 효자동,41,41281,4128156000
4128157000,경기도,고양시 덕양구,신도동,경기도 고양시 덕양구 신도동,41,41281,4128157000
4128158000,경기도,고양시 덕양구,창릉동,경기도 고양시 덕양구 창릉동,41,41281,4128158000
4128159000,경기도,고양시 덕양구,고양동,경기도 고양시 덕양구 고양동,41,41281,4128159000
4128160000,경기도,고양시 덕양구,관산동,경기도 고양시 덕양구 관산동,41,41281,4128160000
4128161000,경기도,고양시 덕양구,능곡동,경기도 고양시 덕양구 능곡동,41,41281,4128161000
4128162000,경기도,고양시 덕양구,화정동,경기도 고양시 덕양구 화정동,41,41281,4128162000
4128162100,경기도,고양시 덕양구,화정1동,경기도 고양시 덕양구 화정1동,41,41281,4128162100
4128162200,경기도,고양시 덕양구,화정2동,경기도 고양시 덕양구 화정2동,41,41281,4128162200
4128163000,경기도,고양시 덕양구,행주동,경기도 고양시 덕양구 행주동,41,41281,4128163000
4128164000,경기도,고양시 덕양구,행신1동,경기도 고양시 덕양구 행신1동,41,41281,4128164000
4128165000,경기도,고양시 덕양구,행신2동,경기도 고양시 덕양구 행신2동,41,41281,4128165000
4128165500,경기도,고양시 덕양구,행신3동,경기도 고양시 덕양구 행신3동,41,41281,4128165500
4128166000,경기도,고양시 덕양구,화전동,경기도 고양시 덕양구 화전동,41,41281,4128166000
4128167000,경기도,고양시 덕양구,대덕동,경기도 고양시 덕양구 대덕동,41,41281,4128167000
4128300000,경기도,고양시 일산구,NA,경기도 고양시 일산구,41,41283,4128300000
4128351000,경기도,고양시 일산구,식사동,경기도 고양시 일산구 식사동,41,41283,4128351000
4128352000,경기도,고양시 일산구,일산1동,경기도 고양시 일산구 일산1동,41,41283,4128352000
4128353000,경기도,고양시 일산구,일산2동,경기도 고양시 일산구 일산2동,41,41283,4128353000
4128354000,경기도,고양시 일산구,일산3동,경기도 고양시 일산구 일산3동,41,41283,4128354000
4128355000,경기도,고양시 일산구,일산4동,경기도 고양시 일산구 일산4동,41,41283,4128355000
4128355500,경기도,고양시 일산구,탄현동,경기도 고양시 일산구 탄현동,41,41283,4128355500
4128356000,경기도,고양시 일산구,풍산동,경기도 고양시 일산구 풍산동,41,41283,4128356000
4128357000,경기도,고양시 일산구,백석동,경기도 고양시 일산구 백석동,41,41283,4128357000
4128358000,경기도,고양시 일산구,마두1동,경기도 고양시 일산구 마두1동,41,41283,4128358000
4128359000,경기도,고양시 일산구,마두2동,경기도 고양시 일산구 마두2동,41,41283,4128359000
4128360000,경기도,고양시 일산구,주엽1동,경기도 고양시 일산구 주엽1동,41,41283,4128360000
4128361000,경기도,고양시 일산구,주엽2동,경기도 고양시 일산구 주엽2동,41,41283,4128361000
4128362000,경기도,고양시 일산구,장항1동,경기도 고양시 일산구 장항1동,41,41283,4128362000
4128363000,경기도,고양시 일산구,장항2동,경기도 고양시 일산구 장항2동,41,41283,4128363000
4128364000,경기도,고양시 일산구,대화동,경기도 고양시 일산구 대화동,41,41283,4128364000
4128365000,경기도,고양시 일산구,고봉동,경기도 고양시 일산구 고봉동,41,41283,4128365000
4128366000,경기도,고양시 일산구,송포동,경기도 고양시 일산구 송포동,41,41283,4128366000
4128367000,경기도,고양시 일산구,송산동,경기도 고양시 일산구 송산동,41,41283,4128367000
4128500000,경기도,고양시 일산동구,NA,경기도 고양시 일산동구,41,41285,4128500000
4128551000,경기도,고양시 일산동구,식사동,경기도 고양시 일산동구 식사동,41,41285,4128551000
4128552000,경기도,고양시 일산동구,중산동,경기도 고양시 일산동구 중산동,41,41285,4128552000
4128553000,경기도,고양시 일산동구,정발산동,경기도 고양시 일산동구 정발산동,41,41285,4128553000
4128554000,경기도,고양시 일산동구,풍산동,경기도 고양시 일산동구 풍산동,41,41285,4128554000
4128555000,경기도,고양시 일산동구,백석동,경기도 고양시 일산동구 백석동,41,41285,4128555000
4128555100,경기도,고양시 일산동구,백석1동,경기도 고양시 일산동구 백석1동,41,41285,4128555100
4128555200,경기도,고양시 일산동구,백석2동,경기도 고양시 일산동구 백석2동,41,41285,4128555200
4128556000,경기도,고양시 일산동구,마두1동,경기도 고양시 일산동구 마두1동,41,41285,4128556000
4128557000,경기도,고양시 일산동구,마두2동,경기도 고양시 일산동구 마두2동,41,41285,4128557000
4128558000,경기도,고양시 일산동구,장항1동,경기도 고양시 일산동구 장항1동,41,41285,4128558000
4128559000,경기도,고양시 일산동구,장항2동,경기도 고양시 일산동구 장항2동,41,41285,4128559000
4128560000,경기도,고양시 일산동구,고봉동,경기도 고양시 일산동구 고봉동,41,41285,4128560000
4128700000,경기도,고양시 일산서구,NA,경기도 고양시 일산서구,41,41287,4128700000
4128751000,경기도,고양시 일산서구,일산1동,경기도 고양시 일산서구 일산1동,41,41287,4128751000
4128752000,경기도,고양시 일산서구,일산2동,경기도 고양시 일산서구 일산2동,41,41287,4128752000
4128753000,경기도,고양시 일산서구,일산3동,경기도 고양시 일산서구 일산3동,41,41287,4128753000
4128754000,경기도,고양시 일산서구,탄현동,경기도 고양시 일산서구 탄현동,41,41287,4128754000
4128755000,경기도,고양시 일산서구,주엽1동,경기도 고양시 일산서구 주엽1동,41,41287,4128755000
4128756000,경기도,고양시 일산서구,주엽2동,경기도 고양시 일산서구 주엽2동,41,41287,4128756000
4128757000,경기도,고양시 일산서구,대화동,경기도 고양시 일산서구 대화동,41,41287,4128757000
4128758000,경기도,고양시 일산서구,송포동,경기도 고양시 일산서구 송포동,41,41287,4128758000
4128759000,경기도,고양시 일산서구,송산동,경기도 고양시 일산서구 송산동,41,41287,4128759000
4129000000,경기도,과천시,NA,경기도 과천시,41,41290,4129000000
4129051000,경기도,과천시,중앙동,경기도 과천시 중앙동,41,41290,4129051000
4129052000,경기도,과천시,갈현동,경기도 과천시 갈현동,41,41290,4129052000
4129053000,경기도,과천시,별양동,경기도 과천시 별양동,41,41290,4129053000
4129054000,경기도,과천시,부림동,경기도 과천시 부림동,41,41290,4129054000
4129055000,경기도,과천시,과천동,경기도 과천시 과천동,41,41290,4129055000
4129056000,경기도,과천시,문원동,경기도 과천시 문원동,41,41290,4129056000
4131000000,경기도,구리시,NA,경기도 구리시,41,41310,4131000000
4131051000,경기도,구리시,갈매동,경기도 구리시 갈매동,41,41310,4131051000
4131052000,경기도,구리시,동구동,경기도 구리시 동구동,41,41310,4131052000
4131053000,경기도,구리시,인창동,경기도 구리시 인창동,41,41310,4131053000
4131054000,경기도,구리시,교문동,경기도 구리시 교문동,41,41310,4131054000
4131054100,경기도,구리시,교문1동,경기도 구리시 교문1동,41,41310,4131054100
4131054200,경기도,구리시,교문2동,경기도 구리시 교문2동,41,41310,4131054200
4131055000,경기도,구리시,수택동,경기도 구리시 수택동,41,41310,4131055000
4131056000,경기도,구리시,수평동,경기도 구리시 수평동,41,41310,4131056000
4131057000,경기도,구리시,수택1동,경기도 구리시 수택1동,41,41310,4131057000
4131058000,경기도,구리시,수택2동,경기도 구리시 수택2동,41,41310,4131058000
4131059000,경기도,구리시,수택3동,경기도 구리시 수택3동,41,41310,4131059000
4133000000,경기도,평택시,NA,경기도 평택시,41,41330,4133000000
4133051000,경기도,평택시,신평동,경기도 평택시 신평동,41,41330,4133051000
4133052000,경기도,평택시,서부동,경기도 평택시 서부동,41,41330,4133052000
4133052100,경기도,평택시,원평동,경기도 평택시 원평동,41,41330,4133052100
4133053000,경기도,평택시,통복동,경기도 평택시 통복동,41,41330,4133053000
4133054000,경기도,평택시,비전1동,경기도 평택시 비전1동,41,41330,4133054000
4133055000,경기도,평택시,비전2동,경기도 평택시 비전2동,41,41330,4133055000
4133056000,경기도,평택시,세교동,경기도 평택시 세교동,41,41330,4133056000
4135000000,경기도,미금시,NA,경기도 미금시,41,41350,4135000000
4135051000,경기도,미금시,호평동,경기도 미금시 호평동,41,41350,4135051000
4135052000,경기도,미금시,평내동,경기도 미금시 평내동,41,41350,4135052000
4135053000,경기도,미금시,금곡동,경기도 미금시 금곡동,41,41350,4135053000
4135054000,경기도,미금시,양정동,경기도 미금시 양정동,41,41350,4135054000
4135055000,경기도,미금시,지금동,경기도 미금시 지금동,41,41350,4135055000
4135056000,경기도,미금시,도농동,경기도 미금시 도농동,41,41350,4135056000
4136000000,경기도,남양주시,NA,경기도 남양주시,41,41360,4136000000
4136025000,경기도,남양주시,와부읍,경기도 남양주시 와부읍,41,41360,4136025000
4136025300,경기도,남양주시,진접읍,경기도 남양주시 진접읍,41,41360,4136025300
4136025400,경기도,남양주시,진접읍오남출장소,경기도 남양주시 진접읍오남출장소,41,41360,4136025400
4136025600,경기도,남양주시,화도읍,경기도 남양주시 화도읍,41,41360,4136025600
4136025700,경기도,남양주시,화도읍동부출장소,경기도 남양주시 화도읍동부출장소,41,41360,4136025700
4136025900,경기도,남양주시,진건읍,경기도 남양주시 진건읍,41,41360,4136025900
4136026200,경기도,남양주시,오남읍,경기도 남양주시 오남읍,41,41360,4136026200
4136031000,경기도,남양주시,별내면,경기도 남양주시 별내면,41,41360,4136031000
4136031500,경기도,남양주시,별내면청학출장소,경기도 남양주시 별내면청학출장소,41,41360,4136031500
4136033000,경기도,남양주시,진건면,경기도 남양주시 진건면,41,41360,4136033000
4136034000,경기도,남양주시,수동면,경기도 남양주시 수동면,41,41360,4136034000
4136036000,경기도,남양주시,조안면,경기도 남양주시 조안면,41,41360,4136036000
4136037000,경기도,남양주시,퇴계원면,경기도 남양주시 퇴계원면,41,41360,4136037000
4136038000,경기도,남양주시,오남면,경기도 남양주시 오남면,41,41360,4136038000
4136051000,경기도,남양주시,호평동,경기도 남양주시 호평동,41,41360,4136051000
4136052000,경기도,남양주시,평내동,경기도 남양주시 평내동,41,41360,4136052000
4136053000,경기도,남양주시,금곡동,경기도 남양주시 금곡동,41,41360,4136053000
4136054000,경기도,남양주시,양정동,경기도 남양주시 양정동,41,41360,4136054000
4136055000,경기도,남양주시,지금동,경기도 남양주시 지금동,41,41360,4136055000
4136056000,경기도,남양주시,도농동,경기도 남양주시 도농동,41,41360,4136056000
4136057000,경기도,남양주시,별내동,경기도 남양주시 별내동,41,41360,4136057000
4136200000,경기도,풍양출장소,NA,경기도 풍양출장소,41,41362,4136200000
4137000000,경기도,오산시,NA,경기도 오산시,41,41370,4137000000
4137051000,경기도,오산시,중앙동,경기도 오산시 중앙동,41,41370,4137051000
4137052000,경기도,오산시,역촌동,경기도 오산시 역촌동,41,41370,4137052000
4137053000,경기도,오산시,남촌동,경기도 오산시 남촌동,41,41370,4137053000
4137054000,경기도,오산시,신장동,경기도 오산시 신장동,41,41370,4137054000
4137055000,경기도,오산시,세마동,경기도 오산시 세마동,41,41370,4137055000
4137056000,경기도,오산시,초평동,경기도 오산시 초평동,41,41370,4137056000
4137057000,경기도,오산시,대원동,경기도 오산시 대원동,41,41370,4137057000
4139000000,경기도,시흥시,NA,경기도 시흥시,41,41390,4139000000
4139051000,경기도,시흥시,대야동,경기도 시흥시 대야동,41,41390,4139051000
4139052000,경기도,시흥시,신천동,경기도 시흥시 신천동,41,41390,4139052000
4139053000,경기도,시흥시,신관동,경기도 시흥시 신관동,41,41390,4139053000
4139053100,경기도,시흥시,신현동,경기도 시흥시 신현동,41,41390,4139053100
4139054000,경기도,시흥시,은행동,경기도 시흥시 은행동,41,41390,4139054000
4139055000,경기도,시흥시,매화동,경기도 시흥시 매화동,41,41390,4139055000
4139056000,경기도,시흥시,안산동,경기도 시흥시 안산동,41,41390,4139056000
4139057000,경기도,시흥시,목감동,경기도 시흥시 목감동,41,41390,4139057000
4139058000,경기도,시흥시,거모동,경기도 시흥시 거모동,41,41390,4139058000
4139058100,경기도,시흥시,군자동,경기도 시흥시 군자동,41,41390,4139058100
4139058200,경기도,시흥시,월곶동,경기도 시흥시 월곶동,41,41390,4139058200
4139058900,경기도,시흥시,정왕본동,경기도 시흥시 정왕본동,41,41390,4139058900
4139059000,경기도,시흥시,정왕동,경기도 시흥시 정왕동,41,41390,4139059000
4139059100,경기도,시흥시,정왕1동,경기도 시흥시 정왕1동,41,41390,4139059100
4139059200,경기도,시흥시,정왕2동,경기도 시흥시 정왕2동,41,41390,4139059200
4139059300,경기도,시흥시,정왕3동,경기도 시흥시 정왕3동,41,41390,4139059300
4139059400,경기도,시흥시,정왕4동,경기도 시흥시 정왕4동,41,41390,4139059400
4139060000,경기도,시흥시,연성출장소,경기도 시흥시 연성출장소,41,41390,4139060000
4139061000,경기도,시흥시,중림출장소,경기도 시흥시 중림출장소,41,41390,4139061000
4139062000,경기도,시흥시,중림동,경기도 시흥시 중림동,41,41390,4139062000
4139062100,경기도,시흥시,과림동,경기도 시흥시 과림동,41,41390,4139062100
4139063000,경기도,시흥시,연성동,경기도 시흥시 연성동,41,41390,4139063000
4139063100,경기도,시흥시,장곡동,경기도 시흥시 장곡동,41,41390,4139063100
4139064000,경기도,시흥시,능곡동,경기도 시흥시 능곡동,41,41390,4139064000
4141000000,경기도,군포시,NA,경기도 군포시,41,41410,4141000000
4141051000,경기도,군포시,군포1동,경기도 군포시 군포1동,41,41410,4141051000
4141052000,경기도,군포시,군포2동,경기도 군포시 군포2동,41,41410,4141052000
4141053000,경기도,군포시,당정동,경기도 군포시 당정동,41,41410,4141053000
4141054000,경기도,군포시,산본1동,경기도 군포시 산본1동,41,41410,4141054000
4141055000,경기도,군포시,산본2동,경기도 군포시 산본2동,41,41410,4141055000
4141056000,경기도,군포시,금정동,경기도 군포시 금정동,41,41410,4141056000
4141057000,경기도,군포시,재궁동,경기도 군포시 재궁동,41,41410,4141057000
4141058000,경기도,군포시,오금동,경기도 군포시 오금동,41,41410,4141058000
4141059000,경기도,군포시,수리동,경기도 군포시 수리동,41,41410,4141059000
4141060000,경기도,군포시,궁내동,경기도 군포시 궁내동,41,41410,4141060000
4141061000,경기도,군포시,대야동,경기도 군포시 대야동,41,41410,4141061000
4141062000,경기도,군포시,광정동,경기도 군포시 광정동,41,41410,4141062000
4143000000,경기도,의왕시,NA,경기도 의왕시,41,41430,4143000000
4143051000,경기도,의왕시,고천동,경기도 의왕시 고천동,41,41430,4143051000
4143052000,경기도,의왕시,부곡동,경기도 의왕시 부곡동,41,41430,4143052000
4143053000,경기도,의왕시,오전동,경기도 의왕시 오전동,41,41430,4143053000
4143054000,경기도,의왕시,내손1동,경기도 의왕시 내손1동,41,41430,4143054000
4143055000,경기도,의왕시,내손2동,경기도 의왕시 내손2동,41,41430,4143055000
4143056000,경기도,의왕시,청계동,경기도 의왕시 청계동,41,41430,4143056000
4145000000,경기도,하남시,NA,경기도 하남시,41,41450,4145000000
4145051000,경기도,하남시,천현동,경기도 하남시 천현동,41,41450,4145051000
4145052000,경기도,하남시,신장1동,경기도 하남시 신장1동,41,41450,4145052000
4145053000,경기도,하남시,신장2동,경기도 하남시 신장2동,41,41450,4145053000
4145054000,경기도,하남시,덕풍1동,경기도 하남시 덕풍1동,41,41450,4145054000
4145055000,경기도,하남시,덕풍2동,경기도 하남시 덕풍2동,41,41450,4145055000
4145056000,경기도,하남시,덕풍3동,경기도 하남시 덕풍3동,41,41450,4145056000
4145057000,경기도,하남시,풍산동,경기도 하남시 풍산동,41,41450,4145057000
4145058000,경기도,하남시,감북동,경기도 하남시 감북동,41,41450,4145058000
4145058500,경기도,하남시,위례동,경기도 하남시 위례동,41,41450,4145058500
4145059000,경기도,하남시,춘궁동,경기도 하남시 춘궁동,41,41450,4145059000
4145060000,경기도,하남시,초이동,경기도 하남시 초이동,41,41450,4145060000
4145061000,경기도,하남시,미사1동,경기도 하남시 미사1동,41,41450,4145061000
4145062000,경기도,하남시,미사2동,경기도 하남시 미사2동,41,41450,4145062000
4146000000,경기도,용인시,NA,경기도 용인시,41,41460,4146000000
4146025000,경기도,용인시,기흥읍,경기도 용인시 기흥읍,41,41460,4146025000
4146025300,경기도,용인시,수지읍,경기도 용인시 수지읍,41,41460,4146025300
4146025400,경기도,용인시,죽전출장소,경기도 용인시 죽전출장소,41,41460,4146025400
4146025500,경기도,용인시,상현출장소,경기도 용인시 상현출장소,41,41460,4146025500
4146025600,경기도,용인시,구성읍,경기도 용인시 구성읍,41,41460,4146025600
4146031000,경기도,용인시,포곡면,경기도 용인시 포곡면,41,41460,4146031000
4146032000,경기도,용인시,모현면,경기도 용인시 모현면,41,41460,4146032000
4146033000,경기도,용인시,구성면,경기도 용인시 구성면,41,41460,4146033000
4146034000,경기도,용인시,남사면,경기도 용인시 남사면,41,41460,4146034000
4146035000,경기도,용인시,이동면,경기도 용인시 이동면,41,41460,4146035000
4146036000,경기도,용인시,원삼면,경기도 용인시 원삼면,41,41460,4146036000
4146037000,경기도,용인시,백암면,경기도 용인시 백암면,41,41460,4146037000
4146038000,경기도,용인시,양지면,경기도 용인시 양지면,41,41460,4146038000
4146051000,경기도,용인시,중앙동,경기도 용인시 중앙동,41,41460,4146051000
4146052000,경기도,용인시,역삼동,경기도 용인시 역삼동,41,41460,4146052000
4146053000,경기도,용인시,유림동,경기도 용인시 유림동,41,41460,4146053000
4146054000,경기도,용인시,동부동,경기도 용인시 동부동,41,41460,4146054000
4146055000,경기도,용인시,풍덕천1동,경기도 용인시 풍덕천1동,41,41460,4146055000
4146056000,경기도,용인시,풍덕천2동,경기도 용인시 풍덕천2동,41,41460,4146056000
4146057000,경기도,용인시,죽전1동,경기도 용인시 죽전1동,41,41460,4146057000
4146058000,경기도,용인시,죽전2동,경기도 용인시 죽전2동,41,41460,4146058000
4146059000,경기도,용인시,동천동,경기도 용인시 동천동,41,41460,4146059000
4146060000,경기도,용인시,상현동,경기도 용인시 상현동,41,41460,4146060000
4146061000,경기도,용인시,성복동,경기도 용인시 성복동,41,41460,4146061000
4146100000,경기도,용인시 처인구,NA,경기도 용인시 처인구,41,41461,4146100000
4146125000,경기도,용인시 처인구,포곡읍,경기도 용인시 처인구 포곡읍,41,41461,4146125000
4146131000,경기도,용인시 처인구,모현면,경기도 용인시 처인구 모현면,41,41461,4146131000
4146132000,경기도,용인시 처인구,남사면,경기도 용인시 처인구 남사면,41,41461,4146132000
4146133000,경기도,용인시 처인구,이동면,경기도 용인시 처인구 이동면,41,41461,4146133000
4146134000,경기도,용인시 처인구,원삼면,경기도 용인시 처인구 원삼면,41,41461,4146134000
4146135000,경기도,용인시 처인구,백암면,경기도 용인시 처인구 백암면,41,41461,4146135000
4146136000,경기도,용인시 처인구,양지면,경기도 용인시 처인구 양지면,41,41461,4146136000
4146151000,경기도,용인시 처인구,중앙동,경기도 용인시 처인구 중앙동,41,41461,4146151000
4146152000,경기도,용인시 처인구,역삼동,경기도 용인시 처인구 역삼동,41,41461,4146152000
4146153000,경기도,용인시 처인구,유림동,경기도 용인시 처인구 유림동,41,41461,4146153000
4146154000,경기도,용인시 처인구,동부동,경기도 용인시 처인구 동부동,41,41461,4146154000
4146200000,경기도,용인시수지출,NA,경기도 용인시수지출,41,41462,4146200000
4146300000,경기도,용인시 기흥구,NA,경기도 용인시 기흥구,41,41463,4146300000
4146351000,경기도,용인시 기흥구,신갈동,경기도 용인시 기흥구 신갈동,41,41463,4146351000
4146351500,경기도,용인시 기흥구,영덕동,경기도 용인시 기흥구 영덕동,41,41463,4146351500
4146352000,경기도,용인시 기흥구,구갈동,경기도 용인시 기흥구 구갈동,41,41463,4146352000
4146353000,경기도,용인시 기흥구,상갈동,경기도 용인시 기흥구 상갈동,41,41463,4146353000
4146354000,경기도,용인시 기흥구,기흥동,경기도 용인시 기흥구 기흥동,41,41463,4146354000
4146355000,경기도,용인시 기흥구,서농동,경기도 용인시 기흥구 서농동,41,41463,4146355000
4146356000,경기도,용인시 기흥구,구성동,경기도 용인시 기흥구 구성동,41,41463,4146356000
4146357000,경기도,용인시 기흥구,마북동,경기도 용인시 기흥구 마북동,41,41463,4146357000
4146358000,경기도,용인시 기흥구,어정동,경기도 용인시 기흥구 어정동,41,41463,4146358000
4146358500,경기도,용인시 기흥구,동백동,경기도 용인시 기흥구 동백동,41,41463,4146358500
4146358600,경기도,용인시 기흥구,상하동,경기도 용인시 기흥구 상하동,41,41463,4146358600
4146359000,경기도,용인시 기흥구,보정동,경기도 용인시 기흥구 보정동,41,41463,4146359000
4146500000,경기도,용인시 수지구,NA,경기도 용인시 수지구,41,41465,4146500000
4146551000,경기도,용인시 수지구,풍덕천1동,경기도 용인시 수지구 풍덕천1동,41,41465,4146551000
4146552000,경기도,용인시 수지구,풍덕천2동,경기도 용인시 수지구 풍덕천2동,41,41465,4146552000
4146553000,경기도,용인시 수지구,신봉동,경기도 용인시 수지구 신봉동,41,41465,4146553000
4146554000,경기도,용인시 수지구,죽전1동,경기도 용인시 수지구 죽전1동,41,41465,4146554000
4146555000,경기도,용인시 수지구,죽전2동,경기도 용인시 수지구 죽전2동,41,41465,4146555000
4146556000,경기도,용인시 수지구,동천동,경기도 용인시 수지구 동천동,41,41465,4146556000
4146557000,경기도,용인시 수지구,상현1동,경기도 용인시 수지구 상현1동,41,41465,4146557000
4146558000,경기도,용인시 수지구,상현2동,경기도 용인시 수지구 상현2동,41,41465,4146558000
4146559000,경기도,용인시 수지구,성복동,경기도 용인시 수지구 성복동,41,41465,4146559000
4148000000,경기도,파주시,NA,경기도 파주시,41,41480,4148000000
4148025000,경기도,파주시,문산읍,경기도 파주시 문산읍,41,41480,4148025000
4148025300,경기도,파주시,파주읍,경기도 파주시 파주읍,41,41480,4148025300
4148025600,경기도,파주시,법원읍,경기도 파주시 법원읍,41,41480,4148025600
4148025900,경기도,파주시,교하읍,경기도 파주시 교하읍,41,41480,4148025900
4148026200,경기도,파주시,조리읍,경기도 파주시 조리읍,41,41480,4148026200
4148031000,경기도,파주시,월롱면,경기도 파주시 월롱면,41,41480,4148031000
4148032000,경기도,파주시,탄현면,경기도 파주시 탄현면,41,41480,4148032000
4148033000,경기도,파주시,교하면,경기도 파주시 교하면,41,41480,4148033000
4148034000,경기도,파주시,조리면,경기도 파주시 조리면,41,41480,4148034000
4148035000,경기도,파주시,광탄면,경기도 파주시 광탄면,41,41480,4148035000
4148035500,경기도,파주시,광탄면영장출장소,경기도 파주시 광탄면영장출장소,41,41480,4148035500
4148036000,경기도,파주시,파평면,경기도 파주시 파평면,41,41480,4148036000
4148037000,경기도,파주시,적성면,경기도 파주시 적성면,41,41480,4148037000
